web-scraper-order,web-scraper-start-url,Pagination,Title,Comment Pagination,Comment,Comment Link,Comment Link-href
"1679825815-792","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176871#comment-8176871"
"1679825815-793","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Laughing002-min-AABAgxA9Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176785#comment-8176785"
"1679825815-794","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/RedDragon_Sweating001-size-AAAAEXKQfA8.png?time=1617664113""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8176876#comment-8176876"
"1679825815-795","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>Depend which ones, but yeah most of them are AI, some touched up by hand with a few more than others, I can basically do it myself, have the experience for it, that's why I know how to correct stuff in photoshop. Problem is I don't have much time <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Dead002-min-AADA2Bc8Xgw=.png""></p>
<p>At least the pixel art was all just me...</p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8178573#comment-8178573"
"1679825815-796","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>
<p>There is more DEEP coming soon <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8179068#comment-8179068"
"1679825815-797","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>That would be Astelia, the Vampire trader who gave Sofia her Vampire card, from chapter 14 <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_EyeSparkles001-min-AAAAxl48Xgw=.png""></p>","11 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8179346#comment-8179346"
"1679825815-798","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138019/extra-art-gallery-map-popularity-poll","Extra - Art Gallery + Map + Popularity poll","","<p>This is madness!</p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138019?comment=8182557#comment-8182557"
"1679825940-799","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138756/chapter-101-reset","Chapter 101 - Reset","","<p>I didn't miss it I just made it after the chapter <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""> But I'll go back and update it alright</p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138756?comment=8182534#comment-8182534"
"1679825940-800","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138756/chapter-101-reset","Chapter 101 - Reset","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_EyeSparkles001-min-AAAAxl48Xgw=.png""></p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138756?comment=8182375#comment-8182375"
"1679825940-801","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138756/chapter-101-reset","Chapter 101 - Reset","","<p>She had him hide back in the crypt in between hunting sessions <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138756?comment=8182914#comment-8182914"
"1679825940-802","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1138756/chapter-101-reset","Chapter 101 - Reset","","<p>I'm not going to explain why, but it's no mistake <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","10 days  ago","https://www.royalroad.com/fiction/chapter/1138756?comment=8183011#comment-8183011"
"1679826084-803","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>Yeah Pareth's strength now is way above his level <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8190566#comment-8190566"
"1679826084-804","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>Literally a misplay, boi's not used to his new strength yet <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8197617#comment-8197617"
"1679826084-805","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>Skyreach isn't a dungeon <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Confused001-min-AAAAR7g7Xgw=.png""> If you're talking about Sovuln which is west from Skyreach, it has nothing to do with any of that and all to do with it getting wrecked by a monster tide <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8190585#comment-8190585"
"1679826084-806","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>it's a bit more complex than that <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8190598#comment-8190598"
"1679826084-807","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>You're almost at the solution <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8190632#comment-8190632"
"1679826084-808","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>I can say that the muggers would have been murder either way <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8190640#comment-8190640"
"1679826084-809","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1139729/chapter-102-templars","Chapter 102 - Templars","","<p>Well, it's a bit of a spoiler so check at your own risks (though that shouldn't matter too much), but...</p>
<div class=""spoiler"" data-class=""spoiler"" data-caption=""Spoiler""><div class=""smalltext"" style=""margin-bottom: 2px;""><strong>Spoiler</strong> <input class=""spoilerButton btn btn-default btn-xs"" type=""button"" value=""Show"" data-class=""spoilerButton""></div>
<div class=""spoilerContent"" data-class=""spoilerContent"">
<div class=""spoiler-inner"" style=""display: none;"" data-class=""spoiler-inner"">
<p>
</p><p>1- There are system penalties for killing children (but not that)</p>
<p>2- As such , this is not what happened to this group of paladins</p>
<p></p>
</div>
</div></div>
<p>&nbsp;</p>","9 days  ago","https://www.royalroad.com/fiction/chapter/1139729?comment=8197648#comment-8197648"
"1679826228-810","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p>Well, Alith can still help, just no in fights against the Church <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201032#comment-8201032"
"1679826228-811","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p>I'm doing my best <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Gentleman001-min-AABA64k8Xgw=.png""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201027#comment-8201027"
"1679826228-812","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p>The last lord is, hmm, well, it's something else that's for sure <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>
<p>All I can say right now is their title also ends in 'tor', which isn't saying much <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201066#comment-8201066"
"1679826228-813","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p><img src=""https://www.royalroadcdn.com/public/Smileys/PenguinGirlEmoticon_Love001_big-size-AADArfeOfA8.png?time=1617663725""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201077#comment-8201077"
"1679826228-814","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Love003-min-AACAODU9Xgw=.png""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201118#comment-8201118"
"1679826228-815","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1140842/chapter-103-numb","Chapter 103 - Numb","","<p>You could choose to see it as a sign of trust in Sofia's capabilities <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","8 days  ago","https://www.royalroad.com/fiction/chapter/1140842?comment=8201520#comment-8201520"
"1679826354-816","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1141837/chapter-104-cleaning-duty","Chapter 104 - Cleaning duty","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Confused001-min-AAAAR7g7Xgw=.png""> Well, I scheduled it for 18:03, can't say for sure what happened </p>","7 days  ago","https://www.royalroad.com/fiction/chapter/1141837?comment=8208523#comment-8208523"
"1679826354-817","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1141837/chapter-104-cleaning-duty","Chapter 104 - Cleaning duty","","<p>Since I prefer to use the numbers directly for levels, that tends to bleed out on other things... Maybe I'll fix it later <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","7 days  ago","https://www.royalroad.com/fiction/chapter/1141837?comment=8208578#comment-8208578"
"1679826354-818","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1141837/chapter-104-cleaning-duty","Chapter 104 - Cleaning duty","","<p><strong>[Identify] </strong>will always work on her as long as she has a scribe even if she is disconnected <img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Giggle001-min-AADAA6Q8Xgw=.png""></p>","7 days  ago","https://www.royalroad.com/fiction/chapter/1141837?comment=8208598#comment-8208598"
"1679826354-819","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1066845/chapter-1-un-holy-beginning","https://www.royalroad.com/fiction/62087/saintess-summons-skeletons/chapter/1141837/chapter-104-cleaning-duty","Chapter 104 - Cleaning duty","","<p><img src=""https://www.royalroadcdn.com/public/smilies/PenguinGirlEmoticon_Eating001-min-AADA50Q8Xgw=.png""></p>","7 days  ago","https://www.royalroad.com/fiction/chapter/1141837?comment=8208599#comment-8208599"
